N,lL,hH,LH,data_name,x,y
1,0.10,0.10,2.500,2.00,2,95.4603
1,0.10,0.10,2.500,2.00,2.16,91.5281
1,0.10,0.10,2.500,2.00,2.33,87.5229
1,0.10,0.10,2.500,2.00,2.51,82.6409
1,0.10,0.10,2.500,2.00,2.71,77.5841
1,0.10,0.10,2.500,2.00,2.93,72.5223
1,0.10,0.10,2.500,2.00,3.17,67.6472
1,0.10,0.10,2.500,2.00,3.42,63.1174
1,0.10,0.10,2.500,2.00,3.69,58.9154
1,0.10,0.10,2.500,2.00,3.99,54.8804
1,0.10,0.10,2.500,2.00,4.3,51.2276
1,0.10,0.10,2.500,2.00,4.65,47.6401
1,0.10,0.10,2.500,2.00,5.02,44.3507
1,0.10,0.10,2.500,2.00,5.42,41.2801
1,0.10,0.10,2.500,2.00,5.85,38.4208
1,0.10,0.10,2.500,2.00,6.32,35.6971
1,0.10,0.10,2.500,2.00,6.82,33.1709
1,0.10,0.10,2.500,2.00,7.37,30.7977
1,0.10,0.10,2.500,2.00,7.96,28.6402
1,0.10,0.10,2.500,2.00,8.59,26.6492
1,0.10,0.10,2.500,2.00,9.28,24.7331
1,0.10,0.10,2.500,2.00,10.02,22.9524
1,0.10,0.10,2.500,2.00,10.82,21.2928
1,0.10,0.10,2.500,2.00,11.68,19.7587
1,0.10,0.10,2.500,2.00,12.61,18.3284
1,0.10,0.10,2.500,2.00,13.62,17.0077
1,0.10,0.10,2.500,2.00,14.71,15.7848
1,0.10,0.10,2.500,2.00,15.88,14.6606
1,0.10,0.10,2.500,2.00,17.15,13.6111
1,0.10,0.10,2.500,2.00,18.52,12.6331
1,0.10,0.10,2.500,2.00,20,11.7125
1,0.10,0.10,2.500,4.00,1,56.1796
1,0.10,0.10,2.500,4.00,1.08,54.9446
1,0.10,0.10,2.500,4.00,1.17,53.5502
1,0.10,0.10,2.500,4.00,1.26,52.1699
1,0.10,0.10,2.500,4.00,1.36,50.7155
1,0.10,0.10,2.500,4.00,1.47,49.1983
1,0.10,0.10,2.500,4.00,1.59,47.6329
1,0.10,0.10,2.500,4.00,1.71,46.1477
1,0.10,0.10,2.500,4.00,1.85,44.504
1,0.10,0.10,2.500,4.00,2,42.8407
1,0.10,0.10,2.500,4.00,2.16,41.2105
1,0.10,0.10,2.500,4.00,2.33,39.3923
1,0.10,0.10,2.500,4.00,2.51,37.4956
1,0.10,0.10,2.500,4.00,2.71,35.5439
1,0.10,0.10,2.500,4.00,2.93,33.5568
1,0.10,0.10,2.500,4.00,3.17,31.5952
1,0.10,0.10,2.500,4.00,3.42,29.7523
1,0.10,0.10,2.500,4.00,3.69,27.9933
1,0.10,0.10,2.500,4.00,3.99,26.2772
1,0.10,0.10,2.500,4.00,4.3,24.704
1,0.10,0.10,2.500,4.00,4.65,23.1232
1,0.10,0.10,2.500,4.00,5.02,21.6626
1,0.10,0.10,2.500,4.00,5.42,20.2654
1,0.10,0.10,2.500,4.00,5.85,18.9614
1,0.10,0.10,2.500,4.00,6.32,17.7091
1,0.10,0.10,2.500,4.00,6.82,16.5569
1,0.10,0.10,2.500,4.00,7.37,15.4526
1,0.10,0.10,2.500,4.00,7.96,14.4167
1,0.10,0.10,2.500,4.00,8.59,13.4584
1,0.10,0.10,2.500,4.00,9.28,12.5397
1,0.10,0.10,2.500,4.00,10.02,11.6739
1,0.10,0.10,2.500,4.00,10.82,10.8638
1,0.10,0.10,2.500,4.00,11.68,10.1206
1,0.10,0.10,2.500,4.00,12.61,9.43738
1,0.10,0.10,2.500,4.00,13.62,8.80215
1,0.10,0.10,2.500,4.00,14.71,8.21723
1,0.10,0.10,2.500,4.00,15.88,7.67658
1,0.10,0.10,2.500,4.00,17.15,7.15494
1,0.10,0.10,2.500,4.00,18.52,6.66846
1,0.10,0.10,2.500,4.00,20,6.21721
1,0.10,0.10,5.000,0.25,1,3680.18
1,0.10,0.10,5.000,0.25,1.08,3540.48
1,0.10,0.10,5.000,0.25,1.17,3390.06
1,0.10,0.10,5.000,0.25,1.26,3246.71
1,0.10,0.10,5.000,0.25,1.36,3098.3
1,0.10,0.10,5.000,0.25,1.47,2949.76
1,0.10,0.10,5.000,0.25,1.59,2803.13
1,0.10,0.10,5.000,0.25,1.71,2669.62
1,0.10,0.10,5.000,0.25,1.85,2528.05
1,0.10,0.10,5.000,0.25,2,2391.07
1,0.10,0.10,5.000,0.25,2.16,2259.16
1,0.10,0.10,5.000,0.25,2.33,2133.43
1,0.10,0.10,5.000,0.25,2.51,2014.86
1,0.10,0.10,5.000,0.25,2.71,1897.78
1,0.10,0.10,5.000,0.25,2.93,1783.57
1,0.10,0.10,5.000,0.25,3.17,1673.18
1,0.10,0.10,5.000,0.25,3.42,1571.85
1,0.10,0.10,5.000,0.25,3.69,1475.71
1,0.10,0.10,5.000,0.25,3.99,1381.36
1,0.10,0.10,5.000,0.25,4.3,1295.75
1,0.10,0.10,5.000,0.25,4.65,1210.61
1,0.10,0.10,5.000,0.25,5.02,1131.41
1,0.10,0.10,5.000,0.25,5.42,1044.37
1,0.10,0.10,5.000,0.25,5.85,940.64
1,0.10,0.10,5.000,0.25,6.32,838.141
1,0.10,0.10,5.000,0.25,6.82,746.618
1,0.10,0.10,5.000,0.25,7.37,661.404
1,0.10,0.10,5.000,0.25,7.96,586.37
1,0.10,0.10,5.000,0.25,8.59,520.52
1,0.10,0.10,5.000,0.25,9.28,461.867
1,0.10,0.10,5.000,0.25,10.02,411.115
1,0.10,0.10,5.000,0.25,10.82,366.168
1,0.10,0.10,5.000,0.25,11.68,326.419
1,0.10,0.10,5.000,0.25,12.61,291.374
1,0.10,0.10,5.000,0.25,13.62,259.494
1,0.10,0.10,5.000,0.25,14.71,232.032
1,0.10,0.10,5.000,0.25,15.88,207.674
1,0.10,0.10,5.000,0.25,17.15,186.082
1,0.10,0.10,5.000,0.25,18.52,166.105
1,0.10,0.10,5.000,0.25,20,148.553
1,0.10,0.10,5.000,0.50,1,1009.99
1,0.10,0.10,5.000,0.50,1.08,975.453
1,0.10,0.10,5.000,0.50,1.17,937.914
1,0.10,0.10,5.000,0.50,1.26,902.093
1,0.10,0.10,5.000,0.50,1.36,864.526
1,0.10,0.10,5.000,0.50,1.47,825.708
1,0.10,0.10,5.000,0.50,1.59,786.207
1,0.10,0.10,5.000,0.50,1.71,749.533
1,0.10,0.10,5.000,0.50,1.85,710.772
1,0.10,0.10,5.000,0.50,2,673.574
1,0.10,0.10,5.000,0.50,2.16,638.006
1,0.10,0.10,5.000,0.50,2.33,604.192
1,0.10,0.10,5.000,0.50,2.51,572.283
1,0.10,0.10,5.000,0.50,2.71,540.845
1,0.10,0.10,5.000,0.50,2.93,510.336
1,0.10,0.10,5.000,0.50,3.17,481.045
1,0.10,0.10,5.000,0.50,3.42,454.17
1,0.10,0.10,5.000,0.50,3.69,428.669
1,0.10,0.10,5.000,0.50,3.99,403.812
1,0.10,0.10,5.000,0.50,4.3,381.274
1,0.10,0.10,5.000,0.50,4.65,359.043
1,0.10,0.10,5.000,0.50,5.02,337.79
1,0.10,0.10,5.000,0.50,5.42,310.908
1,0.10,0.10,5.000,0.50,5.85,282.396
1,0.10,0.10,5.000,0.50,6.32,255.858
1,0.10,0.10,5.000,0.50,6.82,231.946
1,0.10,0.10,5.000,0.50,7.37,209.457
1,0.10,0.10,5.000,0.50,7.96,189.048
1,0.10,0.10,5.000,0.50,8.59,170.612
1,0.10,0.10,5.000,0.50,9.28,153.722
1,0.10,0.10,5.000,0.50,10.02,138.945
1,0.10,0.10,5.000,0.50,10.82,125.912
1,0.10,0.10,5.000,0.50,11.68,114.083
1,0.10,0.10,5.000,0.50,12.61,103.603
1,0.10,0.10,5.000,0.50,13.62,93.932
1,0.10,0.10,5.000,0.50,14.71,85.5176
1,0.10,0.10,5.000,0.50,15.88,78.0576
1,0.10,0.10,5.000,0.50,17.15,71.1525
1,0.10,0.10,5.000,0.50,18.52,65.0333
1,0.10,0.10,5.000,0.50,20,59.7302
1,0.10,0.10,5.000,1.00,1,323.38
1,0.10,0.10,5.000,1.00,1.08,313.755
1,0.10,0.10,5.000,1.00,1.17,303.333
1,0.10,0.10,5.000,1.00,1.26,293.363
1,0.10,0.10,5.000,1.00,1.36,282.837
1,0.10,0.10,5.000,1.00,1.47,271.982
1,0.10,0.10,5.000,1.00,1.59,261.099
1,0.10,0.10,5.000,1.00,1.71,251.127
1,0.10,0.10,5.000,1.00,1.85,240.51
1,0.10,0.10,5.000,1.00,2,230.251
1,0.10,0.10,5.000,1.00,2.16,220.413
1,0.10,0.10,5.000,1.00,2.33,210.948
1,0.10,0.10,5.000,1.00,2.51,201.813
1,0.10,0.10,5.000,1.00,2.71,192.567
1,0.10,0.10,5.000,1.00,2.93,183.326
1,0.10,0.10,5.000,1.00,3.17,174.305
1,0.10,0.10,5.000,1.00,3.42,165.934
1,0.10,0.10,5.000,1.00,3.69,157.824
1,0.10,0.10,5.000,1.00,3.99,149.778
1,0.10,0.10,5.000,1.00,4.3,142.299
1,0.10,0.10,5.000,1.00,4.65,134.786
1,0.10,0.10,5.000,1.00,5.02,126.564
1,0.10,0.10,5.000,1.00,5.42,117.175
1,0.10,0.10,5.000,1.00,5.85,108.031
1,0.10,0.10,5.000,1.00,6.32,99.463
1,0.10,0.10,5.000,1.00,6.82,91.6285
1,0.10,0.10,5.000,1.00,7.37,84.3001
1,0.10,0.10,5.000,1.00,7.96,77.7256
1,0.10,0.10,5.000,1.00,8.59,71.562
1,0.10,0.10,5.000,1.00,9.28,65.9622
1,0.10,0.10,5.000,1.00,10.02,60.9108
1,0.10,0.10,5.000,1.00,10.82,56.305
1,0.10,0.10,5.000,1.00,11.68,52.1434
1,0.10,0.10,5.000,1.00,12.61,48.2673
1,0.10,0.10,5.000,1.00,13.62,44.6122
1,0.10,0.10,5.000,1.00,14.71,41.2532
1,0.10,0.10,5.000,1.00,15.88,38.1675
1,0.10,0.10,5.000,1.00,17.15,35.2595
1,0.10,0.10,5.000,1.00,18.52,32.614
1,0.10,0.10,5.000,1.00,20,30.1438
1,0.10,0.10,5.000,2.00,1,131.921
1,0.10,0.10,5.000,2.00,1.08,128.331
1,0.10,0.10,5.000,2.00,1.17,124.467
1,0.10,0.10,5.000,2.00,1.26,120.885
1,0.10,0.10,5.000,2.00,1.36,117.187
1,0.10,0.10,5.000,2.00,1.47,113.397
1,0.10,0.10,5.000,2.00,1.59,109.552
1,0.10,0.10,5.000,2.00,1.71,105.957
1,0.10,0.10,5.000,2.00,1.85,102.027
1,0.10,0.10,5.000,2.00,2,98.1363
1,0.10,0.10,5.000,2.00,2.16,94.3657
1,0.10,0.10,5.000,2.00,2.33,90.7169
1,0.10,0.10,5.000,2.00,2.51,87.2075
1,0.10,0.10,5.000,2.00,2.71,83.6446
1,0.10,0.10,5.000,2.00,2.93,80.0758
1,0.10,0.10,5.000,2.00,3.17,76.5292
1,0.10,0.10,5.000,2.00,3.42,73.2054
1,0.10,0.10,5.000,2.00,3.69,69.9719
1,0.10,0.10,5.000,2.00,3.99,66.746
1,0.10,0.10,5.000,2.00,4.3,63.7287
1,0.10,0.10,5.000,2.00,4.65,60.5596
1,0.10,0.10,5.000,2.00,5.02,56.9324
1,0.10,0.10,5.000,2.00,5.42,53.3135
1,0.10,0.10,5.000,2.00,5.85,49.8212
1,0.10,0.10,5.000,2.00,6.32,46.4718
1,0.10,0.10,5.000,2.00,6.82,43.2863
1,0.10,0.10,5.000,2.00,7.37,40.2368
1,0.10,0.10,5.000,2.00,7.96,37.4666
1,0.10,0.10,5.000,2.00,8.59,34.8877
1,0.10,0.10,5.000,2.00,9.28,32.4171
1,0.10,0.10,5.000,2.00,10.02,30.1362
1,0.10,0.10,5.000,2.00,10.82,27.9954
1,0.10,0.10,5.000,2.00,11.68,26.0007
1,0.10,0.10,5.000,2.00,12.61,24.1267
1,0.10,0.10,5.000,2.00,13.62,22.3731
1,0.10,0.10,5.000,2.00,14.71,20.7567
1,0.10,0.10,5.000,2.00,15.88,19.2558
1,0.10,0.10,5.000,2.00,17.15,17.8816
1,0.10,0.10,5.000,2.00,18.52,16.5809
1,0.10,0.10,5.000,2.00,20,15.3541
1,0.10,0.10,5.000,4.00,1,56.4911
1,0.10,0.10,5.000,4.00,1.08,55.3185
1,0.10,0.10,5.000,4.00,1.17,53.9929
1,0.10,0.10,5.000,4.00,1.26,52.6749
1,0.10,0.10,5.000,4.00,1.36,51.2811
1,0.10,0.10,5.000,4.00,1.47,49.8298
1,0.10,0.10,5.000,4.00,1.59,48.3342
1,0.10,0.10,5.000,4.00,1.71,46.9199
1,0.10,0.10,5.000,4.00,1.85,45.3571
1,0.10,0.10,5.000,4.00,2,43.778
1,0.10,0.10,5.000,4.00,2.16,42.2237
1,0.10,0.10,5.000,4.00,2.33,40.7229
1,0.10,0.10,5.000,4.00,2.51,39.2722
1,0.10,0.10,5.000,4.00,2.71,37.7979
1,0.10,0.10,5.000,4.00,2.93,36.3124
1,0.10,0.10,5.000,4.00,3.17,34.8259
1,0.10,0.10,5.000,4.00,3.42,33.4215
1,0.10,0.10,5.000,4.00,3.69,32.048
1,0.10,0.10,5.000,4.00,3.99,30.6642
1,0.10,0.10,5.000,4.00,4.3,29.3622
1,0.10,0.10,5.000,4.00,4.65,27.902
1,0.10,0.10,5.000,4.00,5.02,26.3784
1,0.10,0.10,5.000,4.00,5.42,24.901
1,0.10,0.10,5.000,4.00,5.85,23.4533
1,0.10,0.10,5.000,4.00,6.32,22.0209
1,0.10,0.10,5.000,4.00,6.82,20.6849
1,0.10,0.10,5.000,4.00,7.37,19.3864
1,0.10,0.10,5.000,4.00,7.96,18.1615
1,0.10,0.10,5.000,4.00,8.59,17.017
1,0.10,0.10,5.000,4.00,9.28,15.9026
1,0.10,0.10,5.000,4.00,10.02,14.8381
1,0.10,0.10,5.000,4.00,10.82,13.8395
1,0.10,0.10,5.000,4.00,11.68,12.9127
1,0.10,0.10,5.000,4.00,12.61,12.0496
1,0.10,0.10,5.000,4.00,13.62,11.2363
1,0.10,0.10,5.000,4.00,14.71,10.4752
1,0.10,0.10,5.000,4.00,15.88,9.76518
1,0.10,0.10,5.000,4.00,17.15,9.08884
1,0.10,0.10,5.000,4.00,18.52,8.45929
1,0.10,0.10,5.000,4.00,20,7.87433
1,0.25,0.10,0.625,0.25,1,2358.29
1,0.25,0.10,0.625,0.25,1.08,2132.21
1,0.25,0.10,0.625,0.25,1.17,1922.86
1,0.25,0.10,0.625,0.25,1.26,1752.34
1,0.25,0.10,0.625,0.25,1.36,1592.65
1,0.25,0.10,0.625,0.25,1.47,1443.09
1,0.25,0.10,0.625,0.25,1.59,1306.32
1,0.25,0.10,0.625,0.25,1.71,1187.22
1,0.25,0.10,0.625,0.25,1.85,1070.95
1,0.25,0.10,0.625,0.25,2,964.28
1,0.25,0.10,0.625,0.25,2.16,871.733
1,0.25,0.10,0.625,0.25,2.33,788.45
1,0.25,0.10,0.625,0.25,2.51,707.988
1,0.25,0.10,0.625,0.25,2.71,634.895
1,0.25,0.10,0.625,0.25,2.93,568.128
1,0.25,0.10,0.625,0.25,3.17,509.135
1,0.25,0.10,0.625,0.25,3.42,458.414
1,0.25,0.10,0.625,0.25,3.69,413.364
1,0.25,0.10,0.625,0.25,3.99,371.902
1,0.25,0.10,0.625,0.25,4.3,336.112
1,0.25,0.10,0.625,0.25,4.65,302.199
1,0.25,0.10,0.625,0.25,5.02,272.656
1,0.25,0.10,0.625,0.25,5.42,246.039
1,0.25,0.10,0.625,0.25,5.85,222.344
1,0.25,0.10,0.625,0.25,6.32,197.604
1,0.25,0.10,0.625,0.25,6.82,167.05
1,0.25,0.10,0.625,0.25,7.37,150.728
1,0.25,0.10,0.625,0.25,7.96,132.026
1,0.25,0.10,0.625,0.25,8.59,119.398
1,0.25,0.10,0.625,0.25,9.28,107.884
1,0.25,0.10,0.625,0.25,10.02,95.2246
1,0.25,0.10,0.625,0.25,10.82,86.2484
1,0.25,0.10,0.625,0.25,11.68,78.3894
1,0.25,0.10,0.625,0.25,12.61,71.2942
1,0.25,0.10,0.625,0.25,13.62,64.9983
1,0.25,0.10,0.625,0.25,14.71,59.2646
1,0.25,0.10,0.625,0.25,15.88,54.0163
1,0.25,0.10,0.625,0.25,17.15,49.2271
1,0.25,0.10,0.625,0.25,18.52,45.0658
1,0.25,0.10,0.625,0.25,20,41.4294
1,0.25,0.10,0.625,0.50,1,657.843
1,0.25,0.10,0.625,0.50,1.08,600.803
1,0.25,0.10,0.625,0.50,1.17,547.018
1,0.25,0.10,0.625,0.50,1.26,501.406
1,0.25,0.10,0.625,0.50,1.36,458.712
1,0.25,0.10,0.625,0.50,1.47,418.236
1,0.25,0.10,0.625,0.50,1.59,380.577
1,0.25,0.10,0.625,0.50,1.71,349.229
1,0.25,0.10,0.625,0.50,1.85,317.416
1,0.25,0.10,0.625,0.50,2,289.558
1,0.25,0.10,0.625,0.50,2.16,264.882
1,0.25,0.10,0.625,0.50,2.33,242.13
1,0.25,0.10,0.625,0.50,2.51,221.772
1,0.25,0.10,0.625,0.50,2.71,204.987
1,0.25,0.10,0.625,0.50,2.93,191.116
1,0.25,0.10,0.625,0.50,3.17,179.566
1,0.25,0.10,0.625,0.50,3.42,170.897
1,0.25,0.10,0.625,0.50,3.69,162.529
1,0.25,0.10,0.625,0.50,3.99,153.313
1,0.25,0.10,0.625,0.50,4.3,143.791
1,0.25,0.10,0.625,0.50,4.65,133.675
1,0.25,0.10,0.625,0.50,5.02,123.855
1,0.25,0.10,0.625,0.50,5.42,114.266
1,0.25,0.10,0.625,0.50,5.85,105.115
1,0.25,0.10,0.625,0.50,6.32,93.8077
1,0.25,0.10,0.625,0.50,6.82,76.2573
1,0.25,0.10,0.625,0.50,7.37,69.739
1,0.25,0.10,0.625,0.50,7.96,60.2403
1,0.25,0.10,0.625,0.50,8.59,55.015
1,0.25,0.10,0.625,0.50,9.28,50.169
1,0.25,0.10,0.625,0.50,10.02,44.3876
1,0.25,0.10,0.625,0.50,10.82,40.6506
1,0.25,0.10,0.625,0.50,11.68,37.2934
1,0.25,0.10,0.625,0.50,12.61,34.2745
1,0.25,0.10,0.625,0.50,13.62,31.5401
1,0.25,0.10,0.625,0.50,14.71,29.0975
1,0.25,0.10,0.625,0.50,15.88,26.8788
1,0.25,0.10,0.625,0.50,17.15,24.8771
1,0.25,0.10,0.625,0.50,18.52,23.058
1,0.25,0.10,0.625,0.50,20,21.3779
1,0.25,0.10,0.625,1.00,1,221.545
1,0.25,0.10,0.625,1.00,1.08,206.154
1,0.25,0.10,0.625,1.00,1.17,191.735
1,0.25,0.10,0.625,1.00,1.26,179.425
1,0.25,0.10,0.625,1.00,1.36,167.644
1,0.25,0.10,0.625,1.00,1.47,156.585
1,0.25,0.10,0.625,1.00,1.59,146.177
1,0.25,0.10,0.625,1.00,1.71,136.846
1,0.25,0.10,0.625,1.00,1.85,127.183
1,0.25,0.10,0.625,1.00,2,118.446
1,0.25,0.10,0.625,1.00,2.16,110.411
1,0.25,0.10,0.625,1.00,2.33,102.585
1,0.25,0.10,0.625,1.00,2.51,95.6053
1,0.25,0.10,0.625,1.00,2.71,89.0435
1,0.25,0.10,0.625,1.00,2.93,82.9874
1,0.25,0.10,0.625,1.00,3.17,77.3739
1,0.25,0.10,0.625,1.00,3.42,72.4108
1,0.25,0.10,0.625,1.00,3.69,67.9203
1,0.25,0.10,0.625,1.00,3.99,63.6729
1,0.25,0.10,0.625,1.00,4.3,59.9172
1,0.25,0.10,0.625,1.00,4.65,56.2757
1,0.25,0.10,0.625,1.00,5.02,52.8455
1,0.25,0.10,0.625,1.00,5.42,49.3593
1,0.25,0.10,0.625,1.00,5.85,45.8
1,0.25,0.10,0.625,1.00,6.32,41.18
1,0.25,0.10,0.625,1.00,6.82,34.9874
1,0.25,0.10,0.625,1.00,7.37,32.1595
1,0.25,0.10,0.625,1.00,7.96,29.0737
1,0.25,0.10,0.625,1.00,8.59,26.8341
1,0.25,0.10,0.625,1.00,9.28,24.7755
1,0.25,0.10,0.625,1.00,10.02,22.8062
1,0.25,0.10,0.625,1.00,10.82,21.0984
1,0.25,0.10,0.625,1.00,11.68,19.5402
1,0.25,0.10,0.625,1.00,12.61,18.1105
1,0.25,0.10,0.625,1.00,13.62,16.7819
1,0.25,0.10,0.625,1.00,14.71,15.5578
1,0.25,0.10,0.625,1.00,15.88,14.4391
1,0.25,0.10,0.625,1.00,17.15,13.4118
1,0.25,0.10,0.625,1.00,18.52,12.472
1,0.25,0.10,0.625,1.00,20,11.6019
1,0.25,0.10,0.625,2.00,1,99.3744
1,0.25,0.10,0.625,2.00,1.08,93.6818
1,0.25,0.10,0.625,2.00,1.17,88.0272
1,0.25,0.10,0.625,2.00,1.26,82.9902
1,0.25,0.10,0.625,2.00,1.36,78.0409
1,0.25,0.10,0.625,2.00,1.47,73.1667
1,0.25,0.10,0.625,2.00,1.59,68.5728
1,0.25,0.10,0.625,2.00,1.71,64.3694
1,0.25,0.10,0.625,2.00,1.85,60.1343
1,0.25,0.10,0.625,2.00,2,56.269
1,0.25,0.10,0.625,2.00,2.16,52.666
1,0.25,0.10,0.625,2.00,2.33,49.2168
1,0.25,0.10,0.625,2.00,2.51,45.9631
1,0.25,0.10,0.625,2.00,2.71,42.8157
1,0.25,0.10,0.625,2.00,2.93,39.8381
1,0.25,0.10,0.625,2.00,3.17,37.0463
1,0.25,0.10,0.625,2.00,3.42,34.5108
1,0.25,0.10,0.625,2.00,3.69,32.1265
1,0.25,0.10,0.625,2.00,3.99,29.8354
1,0.25,0.10,0.625,2.00,4.3,27.8024
1,0.25,0.10,0.625,2.00,4.65,25.8234
1,0.25,0.10,0.625,2.00,5.02,24.0202
1,0.25,0.10,0.625,2.00,5.42,22.3228
1,0.25,0.10,0.625,2.00,5.85,20.7571
1,0.25,0.10,0.625,2.00,6.32,19.2041
1,0.25,0.10,0.625,2.00,6.82,17.5216
1,0.25,0.10,0.625,2.00,7.37,16.267
1,0.25,0.10,0.625,2.00,7.96,15.0084
1,0.25,0.10,0.625,2.00,8.59,13.9726
1,0.25,0.10,0.625,2.00,9.28,13.0058
1,0.25,0.10,0.625,2.00,10.02,12.0356
1,0.25,0.10,0.625,2.00,10.82,11.1924
1,0.25,0.10,0.625,2.00,11.68,10.4059
1,0.25,0.10,0.625,2.00,12.61,9.67346
1,0.25,0.10,0.625,2.00,13.62,8.99874
1,0.25,0.10,0.625,2.00,14.71,8.38224
1,0.25,0.10,0.625,2.00,15.88,7.82345
1,0.25,0.10,0.625,2.00,17.15,7.30626
1,0.25,0.10,0.625,2.00,18.52,6.8215
1,0.25,0.10,0.625,2.00,20,6.35674
1,0.25,0.10,0.625,4.00,1,44.4454
1,0.25,0.10,0.625,4.00,1.08,42.3437
1,0.25,0.10,0.625,4.00,1.17,40.1767
1,0.25,0.10,0.625,4.00,1.26,38.1754
1,0.25,0.10,0.625,4.00,1.36,36.1533
1,0.25,0.10,0.625,4.00,1.47,34.1949
1,0.25,0.10,0.625,4.00,1.59,32.2839
1,0.25,0.10,0.625,4.00,1.71,30.5747
1,0.25,0.10,0.625,4.00,1.85,28.7916
1,0.25,0.10,0.625,4.00,2,27.0886
1,0.25,0.10,0.625,4.00,2.16,25.4656
1,0.25,0.10,0.625,4.00,2.33,23.9693
1,0.25,0.10,0.625,4.00,2.51,22.5625
1,0.25,0.10,0.625,4.00,2.71,21.1799
1,0.25,0.10,0.625,4.00,2.93,19.8524
1,0.25,0.10,0.625,4.00,3.17,18.5935
1,0.25,0.10,0.625,4.00,3.42,17.4438
1,0.25,0.10,0.625,4.00,3.69,16.3484
1,0.25,0.10,0.625,4.00,3.99,15.301
1,0.25,0.10,0.625,4.00,4.3,14.364
1,0.25,0.10,0.625,4.00,4.65,13.4495
1,0.25,0.10,0.625,4.00,5.02,12.6034
1,0.25,0.10,0.625,4.00,5.42,11.7995
1,0.25,0.10,0.625,4.00,5.85,11.0346
1,0.25,0.10,0.625,4.00,6.32,10.2491
1,0.25,0.10,0.625,4.00,6.82,9.35896
1,0.25,0.10,0.625,4.00,7.37,8.74645
1,0.25,0.10,0.625,4.00,7.96,8.08667
1,0.25,0.10,0.625,4.00,8.59,7.57412
1,0.25,0.10,0.625,4.00,9.28,7.08274
1,0.25,0.10,0.625,4.00,10.02,6.52455
1,0.25,0.10,0.625,4.00,10.82,6.08037
1,0.25,0.10,0.625,4.00,11.68,5.66961
1,0.25,0.10,0.625,4.00,12.61,5.29155
1,0.25,0.10,0.625,4.00,13.62,4.94384
1,0.25,0.10,0.625,4.00,14.71,4.62343
1,0.25,0.10,0.625,4.00,15.88,4.32997
1,0.25,0.10,0.625,4.00,17.15,4.0592
1,0.25,0.10,0.625,4.00,18.52,3.81136
1,0.25,0.10,0.625,4.00,20,3.58075
1,0.25,0.10,1.250,0.25,1,3724.73
1,0.25,0.10,1.250,0.25,1.08,3581.91
1,0.25,0.10,1.250,0.25,1.17,3427.96
1,0.25,0.10,1.250,0.25,1.26,3281.01
1,0.25,0.10,1.250,0.25,1.36,3074.72
1,0.25,0.10,1.250,0.25,1.47,2793.73
1,0.25,0.10,1.250,0.25,1.59,2506.44
1,0.25,0.10,1.250,0.25,1.71,2263.29
1,0.25,0.10,1.250,0.25,1.85,2021.16
1,0.25,0.10,1.250,0.25,2,1802.74
1,0.25,0.10,1.250,0.25,2.16,1605.52
1,0.25,0.10,1.250,0.25,2.33,1431.3
1,0.25,0.10,1.250,0.25,2.51,1284.18
1,0.25,0.10,1.250,0.25,2.71,1147.48
1,0.25,0.10,1.250,0.25,2.93,1023.4
1,0.25,0.10,1.250,0.25,3.17,911.589
1,0.25,0.10,1.250,0.25,3.42,813.083
1,0.25,0.10,1.250,0.25,3.69,726.158
1,0.25,0.10,1.250,0.25,3.99,644.231
1,0.25,0.10,1.250,0.25,4.3,575.95
1,0.25,0.10,1.250,0.25,4.65,512.222
1,0.25,0.10,1.250,0.25,5.02,453.342
1,0.25,0.10,1.250,0.25,5.42,402.612
1,0.25,0.10,1.250,0.25,5.85,357.68
1,0.25,0.10,1.250,0.25,6.32,318.585
1,0.25,0.10,1.250,0.25,6.82,284.62
1,0.25,0.10,1.250,0.25,7.37,254.628
1,0.25,0.10,1.250,0.25,7.96,228.671
1,0.25,0.10,1.250,0.25,8.59,205.991
1,0.25,0.10,1.250,0.25,9.28,185.759
1,0.25,0.10,1.250,0.25,10.02,168.328
1,0.25,0.10,1.250,0.25,10.82,152.853
1,0.25,0.10,1.250,0.25,11.68,139.221
1,0.25,0.10,1.250,0.25,12.61,123.496
1,0.25,0.10,1.250,0.25,13.62,106.941
1,0.25,0.10,1.250,0.25,14.71,97.3184
1,0.25,0.10,1.250,0.25,15.88,88.6564
1,0.25,0.10,1.250,0.25,17.15,80.8203
1,0.25,0.10,1.250,0.25,18.52,73.7141
1,0.25,0.10,1.250,0.25,20,67.3533
1,0.25,0.10,1.250,0.50,1,1021.26
1,0.25,0.10,1.250,0.50,1.08,986.511
1,0.25,0.10,1.250,0.50,1.17,948.555
1,0.25,0.10,1.250,0.50,1.26,909.195
1,0.25,0.10,1.250,0.50,1.36,841.584
1,0.25,0.10,1.250,0.50,1.47,767.552
1,0.25,0.10,1.250,0.50,1.59,696.508
1,0.25,0.10,1.250,0.50,1.71,634.865
1,0.25,0.10,1.250,0.50,1.85,572.553
1,0.25,0.10,1.250,0.50,2,515.211
1,0.25,0.10,1.250,0.50,2.16,462.813
1,0.25,0.10,1.250,0.50,2.33,417.265
1,0.25,0.10,1.250,0.50,2.51,376.177
1,0.25,0.10,1.250,0.50,2.71,339.36
1,0.25,0.10,1.250,0.50,2.93,305.529
1,0.25,0.10,1.250,0.50,3.17,274.885
1,0.25,0.10,1.250,0.50,3.42,249.006
